timestamp,users_holding
"2020-06-03 18:40:10",0
"2020-06-03 19:40:09",2436
"2020-06-03 20:40:07",2436
"2020-06-03 21:40:08",5342
"2020-06-03 22:40:07",5819
"2020-06-03 23:40:08",5819
"2020-06-04 00:40:09",5819
"2020-06-04 01:40:12",5819
"2020-06-04 02:40:09",5819
"2020-06-04 03:40:09",5819
"2020-06-04 04:40:11",5819
"2020-06-04 05:40:08",5819
"2020-06-04 06:40:09",5819
"2020-06-04 07:40:09",5819
"2020-06-04 08:40:09",5819
"2020-06-04 09:40:09",5819
"2020-06-04 10:40:08",5819
"2020-06-04 11:40:09",5819
"2020-06-04 12:40:08",5819
"2020-06-04 13:40:09",6106
"2020-06-04 14:40:09",12911
"2020-06-04 15:40:08",14327
"2020-06-04 17:06:13",15468
"2020-06-04 17:40:08",15468
"2020-06-04 18:40:08",16125
"2020-06-04 19:40:08",16483
"2020-06-04 20:40:09",16946
"2020-06-04 21:40:08",16997
"2020-06-04 22:40:08",17053
"2020-06-04 23:40:08",17053
"2020-06-05 00:40:08",17053
"2020-06-05 01:40:07",17053
"2020-06-05 02:40:09",17053
"2020-06-05 03:40:08",17053
"2020-06-05 04:40:08",17053
"2020-06-05 05:40:09",17053
"2020-06-05 06:40:07",17053
"2020-06-05 07:40:09",17053
"2020-06-05 08:40:11",17053
"2020-06-05 09:40:08",17053
"2020-06-05 10:40:07",17053
"2020-06-05 11:40:08",17053
"2020-06-05 13:08:41",17045
"2020-06-05 13:40:10",17045
"2020-06-05 14:40:08",16538
"2020-06-05 15:40:08",16426
"2020-06-05 16:40:12",16230
"2020-06-05 17:40:09",16175
"2020-06-05 18:40:08",16088
"2020-06-05 19:40:09",16053
"2020-06-05 20:40:10",15983
"2020-06-05 21:40:10",15979
"2020-06-05 22:40:08",15985
"2020-06-05 23:40:09",15985
"2020-06-06 00:40:09",15985
"2020-06-06 01:40:09",15985
"2020-06-06 02:40:10",15985
"2020-06-06 03:40:08",15985
"2020-06-06 04:40:09",15985
"2020-06-06 05:40:10",15985
"2020-06-06 06:40:08",15985
"2020-06-06 07:40:09",15985
"2020-06-06 08:40:09",15985
"2020-06-06 09:51:59",15985
"2020-06-06 10:40:08",15985
"2020-06-06 11:40:08",15985
"2020-06-06 12:40:07",15985
"2020-06-06 13:40:09",15985
"2020-06-06 14:40:08",15985
"2020-06-06 15:40:08",15985
"2020-06-06 16:40:12",15985
"2020-06-06 17:41:10",15985
"2020-06-06 18:40:08",15985
"2020-06-06 19:40:09",15985
"2020-06-06 20:40:09",15985
"2020-06-06 21:40:08",15985
"2020-06-06 22:40:09",15985
"2020-06-06 23:40:08",15985
"2020-06-07 00:40:10",15985
"2020-06-07 01:40:07",15985
"2020-06-07 02:40:08",15985
"2020-06-07 03:40:10",15985
"2020-06-07 04:40:10",15985
"2020-06-07 05:40:08",15985
"2020-06-07 06:40:11",15985
"2020-06-07 07:40:09",15985
"2020-06-07 08:40:08",15985
"2020-06-08 04:40:07",15985
"2020-06-08 05:40:07",15985
"2020-06-08 06:40:09",15985
"2020-06-08 07:40:09",15985
"2020-06-08 08:40:09",15985
"2020-06-08 09:40:08",15985
"2020-06-08 10:40:08",15985
"2020-06-08 11:40:08",15985
"2020-06-08 12:40:08",15985
"2020-06-08 13:40:08",16006
"2020-06-08 14:40:11",15720
"2020-06-08 15:40:08",15817
"2020-06-08 16:40:08",15702
"2020-06-08 17:40:09",15625
"2020-06-08 18:40:10",15491
"2020-06-08 19:40:10",15452
"2020-06-08 20:40:08",15409
"2020-06-08 21:40:09",15405
"2020-06-08 22:40:08",15408
"2020-06-08 23:40:09",15408
"2020-06-09 00:40:11",15408
"2020-06-09 01:40:10",15408
"2020-06-09 02:40:10",15408
"2020-06-09 03:40:11",15408
"2020-06-09 04:40:14",15408
"2020-06-09 05:40:10",15408
"2020-06-09 06:40:09",15406
"2020-06-09 07:40:09",15406
"2020-06-09 08:40:10",15406
